Date,Time,Id,Route,Direction,Name,MlDetPostmile,pcw1occ,pcw1speed,pcw1vol,r_1_offcnt,r_2_offcnt,Psg 1 Cnt,Psg 2 Cnt,Psg 3 Cnt,Mainline Lanes
2021/02/11,16:40:00,191,78,WB,El Camino Real to 78 WB,1.387,8.6,61,1127,14,7,1,1,,0xE0 
2021/02/11,16:40:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.3,58,1157,,,0,0,1,0xFC 
2021/02/11,16:40:00,270,78,WB,College Blvd NB to 78 WB,3.33,10.1,59,1279,2,3,3,5,,0xE0 
2021/02/11,16:40:00,471,78,WB,78 WB E/O College Blvd,3.588,9.9,59,1249,1,0,4,5,,0xFC 
2021/02/11,16:40:00,192,78,WB,Emerald Dr to 78 WB,4.285,9.1,69,1340,,,0,1,,0xE0 
2021/02/11,16:40:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.4,63,1279,3,1,5,4,,0xFC 
2021/02/11,16:40:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.5,69,1401,,,4,0,,0xE0 
2021/02/11,16:40:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.9,85,1249,1,6,0,2,,0xE0 
2021/02/11,16:40:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.8,72,1523,7,10,3,4,,0xE0 
2021/02/11,16:40:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,14.6,63,1980,3,,1,2,,0xE0 
2021/02/11,16:40:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:40:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,12.0,69,1767,3,7,0,2,,0xE0 
2021/02/11,16:40:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.1,77,1340,1,5,1,1,,0xF0 
2021/02/11,16:40:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.1,77,1340,1,5,1,1,,0xF0 
2021/02/11,16:40:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,15.4,50,1675,,,0,0,,0xE0 
2021/02/11,16:40:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,15.2,49,1614,4,4,0,,,0xE0 
2021/02/11,16:40:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,0,,0x00 
2021/02/11,16:40:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,14.2,55,1675,1,2,1,5,,0xE0 
2021/02/11,16:40:00,235,78,WB,Barham/Woodland to 78 WB,14.14,17.1,49,1797,2,,0,5,,0xE0 
2021/02/11,16:40:00,472,78,WB,78 WB W/O Nordahl,14.862,36.3,16,1249,,,0,5,,0xFC 
2021/02/11,16:40:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,36.2,17,1340,0,0,5,5,,0xE0 
2021/02/11,16:40:00,13005,78,WB,78 WB E/O Nordahl,15.915,20.6,29,1279,,,,,,0xF0 
2021/02/11,16:40:00,13004,78,WB,78 WB W/O 15,16.267,13.3,43,1218,,,,,,0xF8 
2021/02/11,16:40:00,23004,78,WB,78 WB Connector from 15 NB,16.27,13.3,43,1218,,,,,,0xF8 
2021/02/11,16:40:00,33004,78,WB,78 WB Connector from 15 SB,16.272,13.3,43,1218,,,,,,0xF8 
2021/02/11,16:40:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,8.1,53,914,,,0,7,,0xE0 
2021/02/11,16:40:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,10,,0x00 
2021/02/11,16:40:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,8,8,0,0xEC 
2021/02/11,16:41:00,345,78,WB,78 WB W/O Jefferson St,0.416,10.8,11,274,,,,,,0xF0 
2021/02/11,16:41:00,190,78,WB,Jefferson St to 78 WB,0.653,8.8,63,1188,0,1,1,1,3,0xE0 
2021/02/11,16:41:00,191,78,WB,El Camino Real to 78 WB,1.387,6.7,62,883,2,2,5,4,,0xE0 
2021/02/11,16:41:00,66,78,WB,College Blvd SB to 78 WB,3.245,10.5,55,1249,,,0,4,6,0xFC 
2021/02/11,16:41:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.9,59,1127,3,3,4,5,,0xE0 
2021/02/11,16:41:00,471,78,WB,78 WB E/O College Blvd,3.588,9.7,57,1188,1,0,2,4,,0xFC 
2021/02/11,16:41:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.3,68,1066,,,5,4,,0xE0 
2021/02/11,16:41:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.4,65,1310,2,4,4,4,,0xFC 
2021/02/11,16:41:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.9,71,1523,,,3,0,,0xE0 
2021/02/11,16:41:00,204,78,WB,Vista Village Dr to 78 WB,6.141,7.3,85,1340,2,2,2,8,,0xE0 
2021/02/11,16:41:00,194,78,WB,Civic Center Dr to 78 WB,6.855,11.5,65,1614,8,7,0,0,,0xE0 
2021/02/11,16:41:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,13.8,65,1919,4,,3,3,,0xE0 
2021/02/11,16:41:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:41:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,9.6,69,1432,1,1,3,8,,0xE0 
2021/02/11,16:41:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.7,73,1371,2,6,2,8,,0xF0 
2021/02/11,16:41:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.7,73,1371,2,6,2,8,,0xF0 
2021/02/11,16:41:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,14.2,56,1706,,,0,0,,0xE0 
2021/02/11,16:41:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,14.0,52,1584,2,7,1,,,0xE0 
2021/02/11,16:41:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,1,4,,0x00 
2021/02/11,16:41:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,15.5,52,1736,5,5,0,0,,0xE0 
2021/02/11,16:41:00,235,78,WB,Barham/Woodland to 78 WB,14.14,20.1,40,1736,3,,1,3,,0xE0 
2021/02/11,16:41:00,472,78,WB,78 WB W/O Nordahl,14.862,32.3,21,1492,,,1,5,,0xFC 
2021/02/11,16:41:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,31.2,21,1432,3,11,5,5,,0xE0 
2021/02/11,16:41:00,13005,78,WB,78 WB E/O Nordahl,15.915,27.3,20,1218,,,,,,0xF0 
2021/02/11,16:41:00,13004,78,WB,78 WB W/O 15,16.267,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:41:00,23004,78,WB,78 WB Connector from 15 NB,16.27,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:41:00,33004,78,WB,78 WB Connector from 15 SB,16.272,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:41:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,7.4,52,822,,,0,3,,0xE0 
2021/02/11,16:41:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,3,,0x00 
2021/02/11,16:41:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,8,14,0,0xEC 
2021/02/11,16:42:00,345,78,WB,78 WB W/O Jefferson St,0.416,12.0,15,396,,,,,,0xF0 
2021/02/11,16:42:00,190,78,WB,Jefferson St to 78 WB,0.653,7.6,65,1066,0,3,1,4,2,0xE0 
2021/02/11,16:42:00,191,78,WB,El Camino Real to 78 WB,1.387,9.0,60,1157,6,3,1,1,,0xE0 
2021/02/11,16:42:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.3,56,1127,,,0,1,0,0xFC 
2021/02/11,16:42:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.0,61,1035,1,2,2,3,,0xE0 
2021/02/11,16:42:00,471,78,WB,78 WB E/O College Blvd,3.588,10.4,59,1310,2,0,1,3,,0xFC 
2021/02/11,16:42:00,192,78,WB,Emerald Dr to 78 WB,4.285,10.2,65,1432,,,2,2,,0xE0 
2021/02/11,16:42:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.1,64,1249,3,0,5,6,,0xFC 
2021/02/11,16:42:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,10.7,66,1523,,,1,0,,0xE0 
2021/02/11,16:42:00,204,78,WB,Vista Village Dr to 78 WB,6.141,7.8,78,1310,2,8,2,2,,0xE0 
2021/02/11,16:42:00,194,78,WB,Civic Center Dr to 78 WB,6.855,11.3,69,1675,3,5,0,4,,0xE0 
2021/02/11,16:42:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,13.3,68,1950,0,,0,3,,0xE0 
2021/02/11,16:42:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:42:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,11.8,67,1706,0,0,0,4,,0xE0 
2021/02/11,16:42:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,9.0,72,1401,3,11,0,3,,0xF0 
2021/02/11,16:42:00,397,78,WB,Las Posas Rd to 78 WB,11.099,9.0,72,1401,3,11,0,3,,0xF0 
2021/02/11,16:42:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,14.5,58,1797,,,0,0,,0xE0 
2021/02/11,16:42:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,14.8,54,1706,5,1,1,,,0xE0 
2021/02/11,16:42:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,2,3,,0x00 
2021/02/11,16:42:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,16.1,51,1767,1,3,1,6,,0xE0 
2021/02/11,16:42:00,235,78,WB,Barham/Woodland to 78 WB,14.14,22.5,37,1797,0,,0,3,,0xE0 
2021/02/11,16:42:00,472,78,WB,78 WB W/O Nordahl,14.862,30.6,24,1614,,,1,4,,0xFC 
2021/02/11,16:42:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,33.6,22,1584,0,0,4,5,,0xE0 
2021/02/11,16:42:00,13005,78,WB,78 WB E/O Nordahl,15.915,29.8,20,1279,,,,,,0xF0 
2021/02/11,16:42:00,13004,78,WB,78 WB W/O 15,16.267,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:42:00,23004,78,WB,78 WB Connector from 15 NB,16.27,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:42:00,33004,78,WB,78 WB Connector from 15 SB,16.272,12.5,41,1096,,,,,,0xF8 
2021/02/11,16:42:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,6.5,52,731,,,0,0,,0xE0 
2021/02/11,16:42:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,1,8,,0x00 
2021/02/11,16:42:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,1,8,0,0xEC 
2021/02/11,16:43:00,345,78,WB,78 WB W/O Jefferson St,0.416,12.0,14,365,,,,,,0xF0 
2021/02/11,16:43:00,190,78,WB,Jefferson St to 78 WB,0.653,9.5,61,1249,1,4,1,2,2,0xE0 
2021/02/11,16:43:00,191,78,WB,El Camino Real to 78 WB,1.387,10.4,59,1310,3,3,4,3,,0xE0 
2021/02/11,16:43:00,66,78,WB,College Blvd SB to 78 WB,3.245,11.6,55,1371,,,0,0,0,0xFC 
2021/02/11,16:43:00,270,78,WB,College Blvd NB to 78 WB,3.33,9.8,61,1279,4,6,3,4,,0xE0 
2021/02/11,16:43:00,471,78,WB,78 WB E/O College Blvd,3.588,10.6,56,1279,1,2,2,0,,0xFC 
2021/02/11,16:43:00,192,78,WB,Emerald Dr to 78 WB,4.285,10.0,66,1432,,,3,4,,0xE0 
2021/02/11,16:43:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.4,65,1310,2,4,5,4,,0xFC 
2021/02/11,16:43:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,10.3,69,1523,,,3,2,,0xE0 
2021/02/11,16:43:00,204,78,WB,Vista Village Dr to 78 WB,6.141,7.8,78,1310,0,4,1,9,,0xE0 
2021/02/11,16:43:00,194,78,WB,Civic Center Dr to 78 WB,6.855,10.4,70,1553,1,5,0,0,,0xE0 
2021/02/11,16:43:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,12.3,69,1828,5,,1,0,,0xE0 
2021/02/11,16:43:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:43:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,11.0,70,1645,1,0,1,3,,0xE0 
2021/02/11,16:43:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,10.4,70,1553,1,7,0,7,,0xF0 
2021/02/11,16:43:00,397,78,WB,Las Posas Rd to 78 WB,11.099,10.4,70,1553,1,7,0,7,,0xF0 
2021/02/11,16:43:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,15.3,56,1858,,,0,0,,0xE0 
2021/02/11,16:43:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,16.8,51,1828,0,0,3,,,0xE0 
2021/02/11,16:43:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,4,,0x00 
2021/02/11,16:43:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,15.2,53,1736,7,4,0,0,,0xE0 
2021/02/11,16:43:00,235,78,WB,Barham/Woodland to 78 WB,14.14,23.9,32,1645,1,,2,3,,0xE0 
2021/02/11,16:43:00,472,78,WB,78 WB W/O Nordahl,14.862,31.8,20,1401,,,1,7,,0xFC 
2021/02/11,16:43:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,32.7,21,1492,1,10,5,5,,0xE0 
2021/02/11,16:43:00,13005,78,WB,78 WB E/O Nordahl,15.915,29.4,19,1218,,,,,,0xF0 
2021/02/11,16:43:00,13004,78,WB,78 WB W/O 15,16.267,12.6,31,853,,,,,,0xF8 
2021/02/11,16:43:00,23004,78,WB,78 WB Connector from 15 NB,16.27,12.6,31,853,,,,,,0xF8 
2021/02/11,16:43:00,33004,78,WB,78 WB Connector from 15 SB,16.272,12.6,31,853,,,,,,0xF8 
2021/02/11,16:43:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,6.7,51,731,,,1,10,,0xE0 
2021/02/11,16:43:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,1,,0x00 
2021/02/11,16:43:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,1,4,0,0xEC 
2021/02/11,16:44:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.8,12,304,,,,,,0xF0 
2021/02/11,16:44:00,190,78,WB,Jefferson St to 78 WB,0.653,10.1,63,1371,1,4,0,3,2,0xE0 
2021/02/11,16:44:00,191,78,WB,El Camino Real to 78 WB,1.387,9.6,63,1310,1,0,4,5,,0xE0 
2021/02/11,16:44:00,66,78,WB,College Blvd SB to 78 WB,3.245,11.1,55,1310,,,0,3,5,0xFC 
2021/02/11,16:44:00,270,78,WB,College Blvd NB to 78 WB,3.33,10.0,61,1310,4,6,1,4,,0xE0 
2021/02/11,16:44:00,471,78,WB,78 WB E/O College Blvd,3.588,10.1,59,1279,2,1,4,5,,0xFC 
2021/02/11,16:44:00,192,78,WB,Emerald Dr to 78 WB,4.285,8.9,65,1249,,,1,5,,0xE0 
2021/02/11,16:44:00,473,78,WB,78 WB E/O Emerald Dr,4.476,8.9,62,1188,2,2,3,4,,0xFC 
2021/02/11,16:44:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.8,67,1401,,,7,5,,0xE0 
2021/02/11,16:44:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.4,79,1096,3,13,0,2,,0xE0 
2021/02/11,16:44:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.8,71,1492,8,8,0,2,,0xE0 
2021/02/11,16:44:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,12.9,68,1889,3,,1,2,,0xE0 
2021/02/11,16:44:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:44:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,12.9,63,1736,1,0,2,4,,0xE0 
2021/02/11,16:44:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,10.0,66,1432,0,11,0,6,,0xF0 
2021/02/11,16:44:00,397,78,WB,Las Posas Rd to 78 WB,11.099,10.0,66,1432,0,11,0,6,,0xF0 
2021/02/11,16:44:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,14.6,57,1797,,,0,0,,0xE0 
2021/02/11,16:44:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,14.8,52,1645,2,7,0,,,0xE0 
2021/02/11,16:44:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,4,,0x00 
2021/02/11,16:44:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,12.7,55,1492,2,2,0,5,,0xE0 
2021/02/11,16:44:00,235,78,WB,Barham/Woodland to 78 WB,14.14,23.1,38,1889,2,,2,3,,0xE0 
2021/02/11,16:44:00,472,78,WB,78 WB W/O Nordahl,14.862,25.9,28,1553,,,0,4,,0xFC 
2021/02/11,16:44:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,29.7,22,1432,2,0,5,5,,0xE0 
2021/02/11,16:44:00,13005,78,WB,78 WB E/O Nordahl,15.915,30.1,18,1157,,,,,,0xF0 
2021/02/11,16:44:00,13004,78,WB,78 WB W/O 15,16.267,15.5,31,1035,,,,,,0xF8 
2021/02/11,16:44:00,23004,78,WB,78 WB Connector from 15 NB,16.27,15.5,31,1035,,,,,,0xF8 
2021/02/11,16:44:00,33004,78,WB,78 WB Connector from 15 SB,16.272,15.5,31,1035,,,,,,0xF8 
2021/02/11,16:44:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,8.2,50,883,,,0,0,,0xE0 
2021/02/11,16:44:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,7,,0x00 
2021/02/11,16:44:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,11,11,0,0xEC 
2021/02/11,16:45:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.7,15,396,,,,,,0xF0 
2021/02/11,16:45:00,190,78,WB,Jefferson St to 78 WB,0.653,9.4,66,1340,2,5,0,2,3,0xE0 
2021/02/11,16:45:00,191,78,WB,El Camino Real to 78 WB,1.387,9.4,64,1279,9,12,0,1,,0xE0 
2021/02/11,16:45:00,66,78,WB,College Blvd SB to 78 WB,3.245,11.7,53,1340,,,0,0,1,0xFC 
2021/02/11,16:45:00,270,78,WB,College Blvd NB to 78 WB,3.33,10.8,59,1371,3,0,0,3,,0xE0 
2021/02/11,16:45:00,471,78,WB,78 WB E/O College Blvd,3.588,11.2,57,1371,6,0,4,3,,0xFC 
2021/02/11,16:45:00,192,78,WB,Emerald Dr to 78 WB,4.285,9.4,67,1340,,,2,2,,0xE0 
2021/02/11,16:45:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.1,65,1279,3,0,4,4,,0xFC 
2021/02/11,16:45:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,8.5,70,1279,,,4,2,,0xE0 
2021/02/11,16:45:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.7,80,1157,0,3,4,7,,0xE0 
2021/02/11,16:45:00,194,78,WB,Civic Center Dr to 78 WB,6.855,10.9,71,1675,5,3,1,5,,0xE0 
2021/02/11,16:45:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,11.2,71,1706,3,,1,3,,0xE0 
2021/02/11,16:45:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:45:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,12.0,64,1645,1,7,0,0,,0xE0 
2021/02/11,16:45:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,10.6,69,1553,2,6,0,1,,0xF0 
2021/02/11,16:45:00,397,78,WB,Las Posas Rd to 78 WB,11.099,10.6,69,1553,2,6,0,1,,0xF0 
2021/02/11,16:45:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,12.2,61,1614,,,1,0,,0xE0 
2021/02/11,16:45:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,13.8,54,1614,0,8,0,,,0xE0 
2021/02/11,16:45:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,2,,0x00 
2021/02/11,16:45:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,14.4,56,1736,4,1,0,1,,0xE0 
2021/02/11,16:45:00,235,78,WB,Barham/Woodland to 78 WB,14.14,19.3,42,1767,4,,0,3,,0xE0 
2021/02/11,16:45:00,472,78,WB,78 WB W/O Nordahl,14.862,24.7,28,1523,,,0,3,,0xFC 
2021/02/11,16:45:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,31.4,22,1492,2,7,5,4,,0xE0 
2021/02/11,16:45:00,13005,78,WB,78 WB E/O Nordahl,15.915,26.8,22,1279,,,,,,0xF0 
2021/02/11,16:45:00,13004,78,WB,78 WB W/O 15,16.267,14.7,32,1035,,,,,,0xF8 
2021/02/11,16:45:00,23004,78,WB,78 WB Connector from 15 NB,16.27,14.7,32,1035,,,,,,0xF8 
2021/02/11,16:45:00,33004,78,WB,78 WB Connector from 15 SB,16.272,14.7,32,1035,,,,,,0xF8 
2021/02/11,16:45:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,7.5,51,822,,,0,2,,0xE0 
2021/02/11,16:45:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,6,,0x00 
2021/02/11,16:45:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,1,5,0,0xEC 
2021/02/11,16:46:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.3,12,304,,,,,,0xF0 
2021/02/11,16:46:00,190,78,WB,Jefferson St to 78 WB,0.653,9.5,67,1371,1,5,0,3,2,0xE0 
2021/02/11,16:46:00,191,78,WB,El Camino Real to 78 WB,1.387,11.2,58,1401,4,1,2,2,,0xE0 
2021/02/11,16:46:00,66,78,WB,College Blvd SB to 78 WB,3.245,7.7,57,944,,,0,1,1,0xFC 
2021/02/11,16:46:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.1,61,1066,5,11,0,1,,0xE0 
2021/02/11,16:46:00,471,78,WB,78 WB E/O College Blvd,3.588,10.8,56,1310,2,2,3,4,,0xFC 
2021/02/11,16:46:00,192,78,WB,Emerald Dr to 78 WB,4.285,8.8,69,1310,,,1,2,,0xE0 
2021/02/11,16:46:00,473,78,WB,78 WB E/O Emerald Dr,4.476,10.7,64,1462,3,4,2,1,,0xFC 
2021/02/11,16:46:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.6,72,1492,,,5,0,,0xE0 
2021/02/11,16:46:00,204,78,WB,Vista Village Dr to 78 WB,6.141,7.0,85,1279,4,11,0,0,,0xE0 
2021/02/11,16:46:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.5,73,1492,3,7,0,5,,0xE0 
2021/02/11,16:46:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,11.4,70,1706,4,,1,3,,0xE0 
2021/02/11,16:46:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:46:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,10.7,66,1523,0,0,2,6,,0xE0 
2021/02/11,16:46:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.6,72,1340,2,8,0,6,,0xF0 
2021/02/11,16:46:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.6,72,1340,2,8,0,6,,0xF0 
2021/02/11,16:46:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,11.5,64,1584,,,0,0,,0xE0 
2021/02/11,16:46:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,12.7,57,1553,4,6,0,,,0xE0 
2021/02/11,16:46:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,0,,0x00 
2021/02/11,16:46:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,15.0,54,1736,3,5,0,4,,0xE0 
2021/02/11,16:46:00,235,78,WB,Barham/Woodland to 78 WB,14.14,16.7,47,1706,0,,1,4,,0xE0 
2021/02/11,16:46:00,472,78,WB,78 WB W/O Nordahl,14.862,27.9,24,1432,,,0,5,,0xFC 
2021/02/11,16:46:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,29.3,24,1553,2,1,5,5,,0xE0 
2021/02/11,16:46:00,13005,78,WB,78 WB E/O Nordahl,15.915,30.0,19,1218,,,,,,0xF0 
2021/02/11,16:46:00,13004,78,WB,78 WB W/O 15,16.267,13.2,34,975,,,,,,0xF8 
2021/02/11,16:46:00,23004,78,WB,78 WB Connector from 15 NB,16.27,13.2,34,975,,,,,,0xF8 
2021/02/11,16:46:00,33004,78,WB,78 WB Connector from 15 SB,16.272,13.2,34,975,,,,,,0xF8 
2021/02/11,16:46:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,5.7,50,609,,,4,8,,0xE0 
2021/02/11,16:46:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,7,,0x00 
2021/02/11,16:46:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,9,8,0,0xEC 
2021/02/11,16:47:00,345,78,WB,78 WB W/O Jefferson St,0.416,12.2,12,335,,,,,,0xF0 
2021/02/11,16:47:00,190,78,WB,Jefferson St to 78 WB,0.653,10.1,60,1310,2,2,0,1,2,0xE0 
2021/02/11,16:47:00,191,78,WB,El Camino Real to 78 WB,1.387,10.1,59,1279,7,1,1,1,,0xE0 
2021/02/11,16:47:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.4,53,1066,,,0,0,0,0xFC 
2021/02/11,16:47:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.9,62,1188,0,0,4,5,,0xE0 
2021/02/11,16:47:00,471,78,WB,78 WB E/O College Blvd,3.588,10.7,57,1310,1,1,1,2,,0xFC 
2021/02/11,16:47:00,192,78,WB,Emerald Dr to 78 WB,4.285,9.4,70,1401,,,1,1,,0xE0 
2021/02/11,16:47:00,473,78,WB,78 WB E/O Emerald Dr,4.476,10.0,65,1401,2,3,4,4,,0xFC 
2021/02/11,16:47:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.4,72,1462,,,1,2,,0xE0 
2021/02/11,16:47:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.5,83,1157,1,2,5,5,,0xE0 
2021/02/11,16:47:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.4,73,1462,3,6,0,0,,0xE0 
2021/02/11,16:47:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,12.3,65,1706,3,,0,3,,0xE0 
2021/02/11,16:47:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,16:47:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,11.5,68,1675,6,8,0,3,,0xE0 
